"MGS"	"meanTE"	"stdevTE"	"robustDA"	"comparison"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus thermophilus;MGS.962"	-1.18112670320171	0.254693115652518	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Limivivens;Limivivens sp900543575;MGS.823"	1.45271326792255	0.031606004659438	"non-sig"	"CD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae;MGS.1471"	3.05873214829746	0.0801055487933663	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Heritagella;Heritagella sp905200265;MGS.383"	2.81912808935314e-06	2.34564526730558e-06	"non-sig"	"CD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii;MGS.976"	3.10556281148474	0.0856719562415159	"robust"	"CD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus delbrueckii;MGS.382"	-1.99789223819242e-05	3.81057916301539e-06	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Faecousia;Faecousia sp000435995;MGS.94"	0.205060702590808	0.258329198044071	"variable"	"CD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron;MGS.1535"	0.554456044706675	0.0647672983210679	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Acutalibacter;Acutalibacter ornithocaccae;MGS.842"	-5.63026003572426e-10	1.50624396441588e-09	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Oliverpabstia;Oliverpabstia intestinalis;MGS.432"	2.49281324597897	0.0618393189257333	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q fessum;MGS.378"	2.78329044290988	0.0754454100056954	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp900541315;MGS.991"	1.45910876542168	0.0942294782250962	"non-sig"	"CD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA932;Cryptobacteroides;Cryptobacteroides sp000433355;MGS.487"	1.85013885332099e-08	2.41147645199794e-15	"non-sig"	"CD-HC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;Ligilactobacillus salivarius;MGS.106"	-4.42012125255375e-15	4.34306214898654e-15	"variable"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA3818;UBA3818 sp904397845;MGS.665"	1.40796645068949e-08	2.44302566585963e-08	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp000432135;MGS.1361"	3.09593594721138	0.0428004568707993	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia sp900541955;MGS.892"	-0.17188375100485	0.0244302695136925	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp900549635;MGS.1392"	2.06015049476436	0.0577038554616757	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A sp905209435;MGS.986"	2.65238002195902e-06	5.48156946569089e-06	"non-sig"	"CD-HC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium dentium;MGS.498"	-0.345405819613816	0.0863582953834641	"variable"	"CD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Slackia_A;Slackia_A isoflavoniconvertens;MGS.203"	9.0866712763707e-16	1.18457023344464e-16	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;Schaedlerella glycyrrhizinilytica_A;MGS.360"	-0.15402409090011	0.0950143596565186	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter torques;MGS.209"	-0.306956896666759	0.112788488977116	"non-sig"	"CD-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Erysipelatoclostridium;Erysipelatoclostridium ramosum;MGS.711"	-2.96796615988148	0.0749695227867062	"robust"	"CD-HC"
"Bacteria;Firmicutes_B;Peptococcia;Peptococcales;Peptococcaceae;UMGS1590;UMGS1590 sp900552455;MGS.86"	4.4972511485302e-15	3.71575304391205e-15	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia sp000432195;MGS.910"	-7.28318459682204e-10	3.25714364907166e-09	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio_A;Butyrivibrio_A crossotus;MGS.73"	1.16985756844717e-15	2.14821147537399e-15	"non-sig"	"CD-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Senegalimassilia;Senegalimassilia anaerobia;MGS.950"	9.31264108929422e-15	4.22534429331393e-15	"variable"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A luti;MGS.1527"	1.09238725704058	0.133207558209773	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter faecis;MGS.6"	3.97758944705924	0.0910925944283939	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Angelakisella;Angelakisella sp900547385;MGS.284"	2.05180658350689	0.0509313154389358	"robust"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q saccharolyticum_A;MGS.218"	-0.132617005260853	0.0488604007322175	"non-sig"	"CD-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes onderdonkii;MGS.374"	1.82508137782594	0.0955471654695556	"variable"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella intestinigallinarum;MGS.890"	1.85866451670221e-15	1.63855427630049e-15	"non-sig"	"CD-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans;MGS.115"	4.24351515757988	0.1165010036054	"robust"	"CD-HC"
