"MGS"	"meanTE"	"stdevTE"	"robustDA"	"comparison"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis;MGS.923"	2.51248108396923	0.0934551341924522	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A massiliensis;MGS.1521"	2.77525819042527	0.102372826528637	"variable"	"UC-HC"
"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;Akkermansia muciniphila;MGS.1506"	4.63403644788494	0.0762807684222949	"robust"	"UC-HC"
"Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Dialisteraceae;Dialister;Dialister invisus;MGS.5"	-0.627963085064885	0.100034985211003	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes communis;MGS.403"	2.85356460668819	0.0675102527157318	"robust"	"UC-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemania;Holdemania filiformis;MGS.1470"	-1.90300592395674e-15	2.16628912515091e-29	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus;MGS.1516"	1.96811045726765	0.0797393535110978	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster sp001517625;MGS.772"	-0.133928823542344	0.0105673263685158	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha;Copromorpha excrementipullorum;MGS.89"	7.3645108036431e-16	2.67006041111534e-17	"non-sig"	"UC-HC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Parasutterella;Parasutterella gallistercoris;MGS.1345"	-0.189152842434414	0.0419720123251115	"non-sig"	"UC-HC"
"Bacteria;Firmicutes;Bacilli;ML615J-28;CAG-313;CAG-313;CAG-313 sp000433035;MGS.767"	0.293666606124606	0.093530624597248	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella stercorea;MGS.469"	1.89396864194156e-11	3.85754470062184e-11	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-170;CAG-170 sp002404795;MGS.908"	2.98645424637108	0.107469291192759	"robust"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes hadrus;MGS.846"	2.34247905580242	0.113173493742544	"variable"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Ruminococcus_E;Ruminococcus_E bromii_B;MGS.989"	4.70619828639129	0.100542657546149	"robust"	"UC-HC"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella intestinalis;MGS.1006"	-0.0451596855949835	0.0249455489944071	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;HGM13222;HGM13222 sp900757485;MGS.102"	-5.11921061476665e-06	3.8969505103344e-06	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_C;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella atypica;MGS.959"	-0.716152697740423	0.0897532984306865	"variable"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Lawsonibacter;Lawsonibacter sp000177015;MGS.214"	-0.30720388511111	0.0242624475611922	"non-sig"	"UC-HC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA11471;UBA11471;UBA11471 sp000434215;MGS.337"	1.0238350148368	0.00438132863972366	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladousia;Choladousia sp902363135;MGS.272"	1.25970718117508	0.093742473721732	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA3402;UBA3402 sp003478355;MGS.101"	-1.903005923956e-15	1.17321469532516e-29	"non-sig"	"UC-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Catenibacterium;Catenibacterium sp000437715;MGS.1381"	0.306895657528398	0.00638860146859068	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Intestinibacter;Intestinibacter bartlettii;MGS.899"	0.00534294283692097	0.0238860118843951	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_D;MGS.992"	0.568568059153119	0.152400395851897	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;HGM13006;HGM13006 sp900756575;MGS.770"	1.35152510452469e-11	1.75952711958473e-15	"non-sig"	"UC-HC"
"Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas;Megamonas funiformis;MGS.13"	0.0151479757134508	0.0376709513514404	"non-sig"	"UC-HC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Faecalibacillus;Faecalibacillus intestinalis;MGS.947"	1.59176283371432	0.0896563166567323	"variable"	"UC-HC"
