"MGS"	"meanTE"	"stdevTE"	"robustDA"	"comparison"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;UBA11471;UBA11471;UBA11471 sp000434215;MGS.337"	0.0168101845449486	0.0085416589576094	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladousia;Choladousia sp902363135;MGS.272"	0.026423252629852	0.0257222102819602	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA3402;UBA3402 sp003478355;MGS.101"	-1.38959919491104e-10	6.16610582112581e-10	"non-sig"	"CD-UC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Catenibacterium;Catenibacterium sp000437715;MGS.1381"	0.0292010531404525	0.0856275330884667	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Intestinibacter;Intestinibacter bartlettii;MGS.899"	-0.540309020835878	0.105273910276938	"variable"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_D;MGS.992"	3.20546805522454	0.179829888774355	"robust"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;HGM13006;HGM13006 sp900756575;MGS.770"	1.21479733281617e-05	8.38239249736148e-06	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas;Megamonas funiformis;MGS.13"	-0.00495748580110407	0.0117888795116399	"non-sig"	"CD-UC"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Faecalibacillus;Faecalibacillus intestinalis;MGS.947"	0.84485369590881	0.135546804656487	"non-sig"	"CD-UC"
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Morganella;Morganella morganii;MGS.375"	-4.30996071630933e-08	8.05530193804733e-08	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Choladocola;Choladocola sp003481535;MGS.835"	-5.47011281806359e-06	6.84058951686425e-06	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes caccae;MGS.1329"	-0.442478316991852	0.0551160483124333	"variable"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Eubacterium_R;Eubacterium_R sp000433975;MGS.325"	9.19555337629588e-07	4.11232744848032e-06	"non-sig"	"CD-UC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus lutetiensis;MGS.1442"	-0.608997803775072	0.223559787812262	"variable"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Avimicrobium;Avimicrobium caecorum;MGS.124"	0.557142511131066	0.0777353630908739	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Clostridium_A;Clostridium_A leptum;MGS.107"	0.450201723371272	0.0438002373726883	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas;Faecalimonas umbilicata;MGS.289"	-2.48974939594369	0.14185012458286	"robust"	"CD-UC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes putredinis;MGS.286"	0.67051932186775	0.221275977764349	"non-sig"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Gemmiger;Gemmiger sp900539695;MGS.884"	0.523757956853547	0.0542295458682345	"non-sig"	"CD-UC"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum;MGS.898"	0.872157002232689	0.106469393837892	"non-sig"	"CD-UC"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes finegoldii;MGS.875"	-0.774570499908142	0.103030556372642	"variable"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii;MGS.274"	-0.789021950644155	0.105751364809991	"variable"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium merdipullorum;MGS.431"	0.550673241883169	0.0183203327339491	"robust"	"CD-UC"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Ventricola;Ventricola sp900542445;MGS.895"	0.546503717208158	0.0183929670197977	"robust"	"CD-UC"
